113.238
113.946
113.867
113.258
114.098
114.238
114.754
114.211
114.297
113.551
114.145
113.649
114
114.231
115.309
113.723
113.742
113.699
113.801
113.676
113.75
113.731
113.727
113.903
113.844
113.953
113.949
113.883
114.016
114.094
